"Journal Name ","Edition","ISSN","Price Group","Volume From","Volume To","Issues Per Volume","Currency","2010 Rate"
"Toxicological & Environmental Chemistry","GTECI","1029-0486","Institutional",92,92,10,"EUR","13,160.00"
"Toxicological & Environmental Chemistry","GTECI","1029-0486","Institutional",92,92,10,"GBP - UK","9,870.00"
"Toxicological & Environmental Chemistry","GTECI","1029-0486","Institutional",92,92,10,"USD","12,065.00"
"Traffic Injury Prevention","GCPII","1538-957X","Institutional",11,11,6,"EUR",739
"Traffic Injury Prevention","GCPII","1538-957X","Institutional",11,11,6,"GBP - UK",642
"Traffic Injury Prevention","GCPII","1538-957X","Institutional",11,11,6,"USD",928
"Traffic Injury Prevention","GCPIHI","1538-9588","Institutional",11,11,6,"EUR",778
"Traffic Injury Prevention","GCPIHI","1538-9588","Institutional",11,11,6,"GBP - UK",676
"Traffic Injury Prevention","GCPIHI","1538-9588","Institutional",11,11,6,"USD",977
"Translation Studies","RTRSHI","1478-1700","Institutional",3,3,3,"EUR",302
"Translation Studies","RTRSHI","1478-1700","Institutional",3,3,3,"GBP - UK",194
"Translation Studies","RTRSHI","1478-1700","Institutional",3,3,3,"USD",380
"Translation Studies","RTRSI","1751-2921","Institutional",3,3,3,"EUR",287
"Translation Studies","RTRSI","1751-2921","Institutional",3,3,3,"GBP - UK",185
"Translation Studies","RTRSI","1751-2921","Institutional",3,3,3,"USD",360
"Transport Reviews","TTRVHI","0144-1647","Institutional",30,30,6,"EUR","1,003.00"
"Transport Reviews","TTRVHI","0144-1647","Institutional",30,30,6,"GBP - UK",762
"Transport Reviews","TTRVHI","0144-1647","Institutional",30,30,6,"USD","1,260.00"
"Transport Reviews","TTRVI","1464-5327","Institutional",30,30,6,"EUR",953
"Transport Reviews","TTRVI","1464-5327","Institutional",30,30,6,"GBP - UK",723
"Transport Reviews","TTRVI","1464-5327","Institutional",30,30,6,"USD","1,196.00"
"Transport Theory and Statistical Physics","LTTYHI","0041-1450","Institutional",39,39,7,"EUR","2,208.00"
"Transport Theory and Statistical Physics","LTTYHI","0041-1450","Institutional",39,39,7,"GBP - UK","1,670.00"
"Transport Theory and Statistical Physics","LTTYHI","0041-1450","Institutional",39,39,7,"USD","2,772.00"
"Transport Theory and Statistical Physics","LTTYI","1532-2424","Institutional",39,39,7,"EUR","2,097.00"
"Transport Theory and Statistical Physics","LTTYI","1532-2424","Institutional",39,39,7,"GBP - UK","1,587.00"
"Transport Theory and Statistical Physics","LTTYI","1532-2424","Institutional",39,39,7,"USD","2,633.00"
"Transportation Planning & Technology","GTPTHI","0308-1060","Institutional",33,33,8,"EUR","2,156.00"
"Transportation Planning & Technology","GTPTHI","0308-1060","Institutional",33,33,8,"GBP - UK","2,223.00"
"Transportation Planning & Technology","GTPTHI","0308-1060","Institutional",33,33,8,"USD","2,708.00"
"Transportation Planning & Technology","GTPTI","1029-0354","Institutional",33,33,8,"EUR","2,048.00"
"Transportation Planning & Technology","GTPTI","1029-0354","Institutional",33,33,8,"GBP - UK","2,112.00"
"Transportation Planning & Technology","GTPTI","1029-0354","Institutional",33,33,8,"USD","2,572.00"
"Transportmetrica","TTRAHI","1812-8602","Institutional",6,6,4,"EUR",346
"Transportmetrica","TTRAHI","1812-8602","Institutional",6,6,4,"GBP - UK",216
"Transportmetrica","TTRAHI","1812-8602","Institutional",6,6,4,"USD",433
"Transportmetrica","TTRAI","9999-8602","Institutional",6,6,4,"EUR",329
"Transportmetrica","TTRAI","9999-8602","Institutional",6,6,4,"GBP - UK",205
"Transportmetrica","TTRAI","9999-8602","Institutional",6,6,4,"USD",411
"Tribology Transactions","UTRBHI","1040-2004","Institutional",53,53,6,"EUR",374
"Tribology Transactions","UTRBHI","1040-2004","Institutional",53,53,6,"GBP - UK",282
"Tribology Transactions","UTRBHI","1040-2004","Institutional",53,53,6,"USD",468
"Tribology Transactions","UTRBI","1547-397X","Institutional",53,53,6,"EUR",355
"Tribology Transactions","UTRBI","1547-397X","Institutional",53,53,6,"GBP - UK",267
"Tribology Transactions","UTRBI","1547-397X","Institutional",53,53,6,"USD",444
"Turkish Studies","FTURHI","1468-3849","Institutional",11,11,4,"EUR",325
"Turkish Studies","FTURHI","1468-3849","Institutional",11,11,4,"GBP - UK",243
"Turkish Studies","FTURHI","1468-3849","Institutional",11,11,4,"USD",407
"Turkish Studies","FTURI","1743-9663","Institutional",11,11,4,"EUR",309
"Turkish Studies","FTURI","1743-9663","Institutional",11,11,4,"GBP - UK",231
"Turkish Studies","FTURI","1743-9663","Institutional",11,11,4,"USD",387
"Twenty First Century Society: Journal of the Academy of Social Sciences","RSOCHI","1745-0144","Institutional",5,5,3,"EUR",323
"Twenty First Century Society: Journal of the Academy of Social Sciences","RSOCHI","1745-0144","Institutional",5,5,3,"GBP - UK",243
"Twenty First Century Society: Journal of the Academy of Social Sciences","RSOCHI","1745-0144","Institutional",5,5,3,"USD",406
"Twenty First Century Society: Journal of the Academy of Social Sciences","RSOCI","1745-0152","Institutional",5,5,3,"EUR",306
"Twenty First Century Society: Journal of the Academy of Social Sciences","RSOCI","1745-0152","Institutional",5,5,3,"GBP - UK",231
"Twenty First Century Society: Journal of the Academy of Social Sciences","RSOCI","1745-0152","Institutional",5,5,3,"USD",385
"Urban Policy and Research","CUPRHI","0811-1146","Institutional",28,28,4,"AUD",350
"Urban Policy and Research","CUPRHI","0811-1146","Institutional",28,28,4,"EUR",332
"Urban Policy and Research","CUPRHI","0811-1146","Institutional",28,28,4,"GBP - UK",260
"Urban Policy and Research","CUPRHI","0811-1146","Institutional",28,28,4,"USD",418
"Urban Policy and Research","CUPRI","1476-7244","Institutional",28,28,4,"AUD",332
"Urban Policy and Research","CUPRI","1476-7244","Institutional",28,28,4,"EUR",316
"Urban Policy and Research","CUPRI","1476-7244","Institutional",28,28,4,"GBP - UK",246
"Urban Policy and Research","CUPRI","1476-7244","Institutional",28,28,4,"USD",397
"Urban Research and Practice","RURPHI","1753-5069","Institutional",3,3,3,"EUR",263
"Urban Research and Practice","RURPHI","1753-5069","Institutional",3,3,3,"GBP - UK",169
"Urban Research and Practice","RURPHI","1753-5069","Institutional",3,3,3,"USD",331
"Urban Research and Practice","RURPI","1753-5077","Institutional",3,3,3,"EUR",249
"Urban Research and Practice","RURPI","1753-5077","Institutional",3,3,3,"GBP - UK",160
"Urban Research and Practice","RURPI","1753-5077","Institutional",3,3,3,"USD",315
"Urban Water Journal","NURWHI","1573-062X","Institutional",7,7,6,"EUR",553
"Urban Water Journal","NURWHI","1573-062X","Institutional",7,7,6,"GBP - UK",421
"Urban Water Journal","NURWHI","1573-062X","Institutional",7,7,6,"USD",699
"Urban Water Journal","NURWI","1744-9006","Institutional",7,7,6,"EUR",525
"Urban Water Journal","NURWI","1744-9006","Institutional",7,7,6,"GBP - UK",401
"Urban Water Journal","NURWI","1744-9006","Institutional",7,7,6,"USD",663
"Vehicle System Dynamics","NVSDHI","0042-3114","Institutional",48,48,12,"EUR","1,818.00"
"Vehicle System Dynamics","NVSDHI","0042-3114","Institutional",48,48,12,"GBP - UK","1,374.00"
"Vehicle System Dynamics","NVSDHI","0042-3114","Institutional",48,48,12,"USD","2,281.00"
"Vehicle System Dynamics","NVSDI","1744-5159","Institutional",48,48,12,"EUR","1,727.00"
"Vehicle System Dynamics","NVSDI","1744-5159","Institutional",48,48,12,"GBP - UK","1,306.00"
"Vehicle System Dynamics","NVSDI","1744-5159","Institutional",48,48,12,"USD","2,167.00"
"Venture Capital","TVECHI","1369-1066","Institutional",12,12,4,"EUR",591
"Venture Capital","TVECHI","1369-1066","Institutional",12,12,4,"GBP - UK",447
"Venture Capital","TVECHI","1369-1066","Institutional",12,12,4,"USD",743
"Venture Capital","TVECI","1464-5343","Institutional",12,12,4,"EUR",561
"Venture Capital","TVECI","1464-5343","Institutional",12,12,4,"GBP - UK",424
"Venture Capital","TVECI","1464-5343","Institutional",12,12,4,"USD",706
"Victims & Offenders","UVAOHI","1556-4886","Institutional",5,5,4,"EUR",354
"Victims & Offenders","UVAOHI","1556-4886","Institutional",5,5,4,"GBP - UK",267
"Victims & Offenders","UVAOHI","1556-4886","Institutional",5,5,4,"USD",445
"Victims & Offenders","UVAOI","1556-4991","Institutional",5,5,4,"EUR",336
"Victims & Offenders","UVAOI","1556-4991","Institutional",5,5,4,"GBP - UK",254
"Victims & Offenders","UVAOI","1556-4991","Institutional",5,5,4,"USD",423
"Virtual and Physical Prototyping","NVPPHI","1745-2759","Institutional",5,5,4,"EUR",596
"Virtual and Physical Prototyping","NVPPHI","1745-2759","Institutional",5,5,4,"GBP - UK",454
"Virtual and Physical Prototyping","NVPPHI","1745-2759","Institutional",5,5,4,"USD",748
"Virtual and Physical Prototyping","NVPPI","1745-2767","Institutional",5,5,4,"EUR",566
"Virtual and Physical Prototyping","NVPPI","1745-2767","Institutional",5,5,4,"GBP - UK",432
"Virtual and Physical Prototyping","NVPPI","1745-2767","Institutional",5,5,4,"USD",711
"Visitor Studies","UVSTHI","1064-5578","Institutional",13,13,2,"EUR",183
"Visitor Studies","UVSTHI","1064-5578","Institutional",13,13,2,"GBP - UK",138
"Visitor Studies","UVSTHI","1064-5578","Institutional",13,13,2,"USD",229
"Visitor Studies","UVSTI","1934-7715","Institutional",13,13,2,"EUR",174
"Visitor Studies","UVSTI","1934-7715","Institutional",13,13,2,"GBP - UK",130
"Visitor Studies","UVSTI","1934-7715","Institutional",13,13,2,"USD",217
"Visual Anthropology","GVANHI","0894-9468","Institutional",23,23,5,"EUR",948
"Visual Anthropology","GVANHI","0894-9468","Institutional",23,23,5,"GBP - UK",717
"Visual Anthropology","GVANHI","0894-9468","Institutional",23,23,5,"USD","1,190.00"
"Visual Anthropology","GVANI","1545-5920","Institutional",23,23,5,"EUR",900
"Visual Anthropology","GVANI","1545-5920","Institutional",23,23,5,"GBP - UK",681
"Visual Anthropology","GVANI","1545-5920","Institutional",23,23,5,"USD","1,131.00"
"Visual Cognition","PVISHI","1350-6285","Institutional",18,18,10,"EUR",930
"Visual Cognition","PVISHI","1350-6285","Institutional",18,18,10,"GBP - UK",704
"Visual Cognition","PVISHI","1350-6285","Institutional",18,18,10,"USD","1,168.00"
"Visual Cognition","PVISI","1464-0716","Institutional",18,18,10,"EUR",884
"Visual Cognition","PVISI","1464-0716","Institutional",18,18,10,"GBP - UK",669
"Visual Cognition","PVISI","1464-0716","Institutional",18,18,10,"USD","1,109.00"
"Visual Communication Quarterly","HVCQHI","1555-1393","Institutional",17,17,4,"EUR",253
"Visual Communication Quarterly","HVCQHI","1555-1393","Institutional",17,17,4,"GBP - UK",189
"Visual Communication Quarterly","HVCQHI","1555-1393","Institutional",17,17,4,"USD",318
"Visual Communication Quarterly","HVCQI","1555-1407","Institutional",17,17,4,"EUR",240
"Visual Communication Quarterly","HVCQI","1555-1407","Institutional",17,17,4,"GBP - UK",180
"Visual Communication Quarterly","HVCQI","1555-1407","Institutional",17,17,4,"USD",302
"Visual Culture in Britain","RVCBHI","1471-4787","Institutional",11,11,3,"EUR",190
"Visual Culture in Britain","RVCBHI","1471-4787","Institutional",11,11,3,"GBP - UK",119
"Visual Culture in Britain","RVCBHI","1471-4787","Institutional",11,11,3,"USD",238
"Visual Culture in Britain","RVCBI","1941-8361","Institutional",11,11,3,"EUR",180
"Visual Culture in Britain","RVCBI","1941-8361","Institutional",11,11,3,"GBP - UK",113
"Visual Culture in Britain","RVCBI","1941-8361","Institutional",11,11,3,"USD",226
"Visual Resources: An International Journal of  Documentation","GVIRHI","0197-3762","Institutional",26,26,4,"EUR",559
"Visual Resources: An International Journal of  Documentation","GVIRHI","0197-3762","Institutional",26,26,4,"GBP - UK",524
"Visual Resources: An International Journal of  Documentation","GVIRHI","0197-3762","Institutional",26,26,4,"USD",701
"Visual Resources: An International Journal of  Documentation","GVIRI","1477-2809","Institutional",26,26,4,"EUR",531
"Visual Resources: An International Journal of  Documentation","GVIRI","1477-2809","Institutional",26,26,4,"GBP - UK",498
"Visual Resources: An International Journal of  Documentation","GVIRI","1477-2809","Institutional",26,26,4,"USD",666
"Visual Studies","RVSTHI","1472-586X","Institutional",25,25,3,"EUR",353
"Visual Studies","RVSTHI","1472-586X","Institutional",25,25,3,"GBP - UK",269
"Visual Studies","RVSTHI","1472-586X","Institutional",25,25,3,"USD",443
"Visual Studies","RVSTI","1472-5878","Institutional",25,25,3,"EUR",335
"Visual Studies","RVSTI","1472-5878","Institutional",25,25,3,"GBP - UK",256
"Visual Studies","RVSTI","1472-5878","Institutional",25,25,3,"USD",421
"Vocational Education & Training Abstracts","CTETHI","1943-0272","Institutional",50,50,12,"EUR","1,201.00"
"Vocational Education & Training Abstracts","CTETHI","1943-0272","Institutional",50,50,12,"GBP - UK",860
"Vocational Education & Training Abstracts","CTETHI","1943-0272","Institutional",50,50,12,"USD","1,507.00"
"Vocational Education & Training Abstracts","CTETI","1943-028","Institutional",50,50,12,"EUR","1,141.00"
"Vocational Education & Training Abstracts","CTETI","1943-028","Institutional",50,50,12,"GBP - UK",817
"Vocational Education & Training Abstracts","CTETI","1943-028","Institutional",50,50,12,"USD","1,431.00"
"Vulnerable Children & Youth Studies","RVCHHI","1745-0128","Institutional",5,5,4,"EUR",296
"Vulnerable Children & Youth Studies","RVCHHI","1745-0128","Institutional",5,5,4,"GBP - UK",205
"Vulnerable Children & Youth Studies","RVCHHI","1745-0128","Institutional",5,5,4,"USD",371
"Vulnerable Children & Youth Studies","RVCHI","1745-0136","Institutional",5,5,4,"EUR",282
"Vulnerable Children & Youth Studies","RVCHI","1745-0136","Institutional",5,5,4,"GBP - UK",195
"Vulnerable Children & Youth Studies","RVCHI","1745-0136","Institutional",5,5,4,"USD",352
"Wasafiri","RWASHI","0269-0055","Institutional",25,25,4,"EUR",289
"Wasafiri","RWASHI","0269-0055","Institutional",25,25,4,"GBP - UK",206
"Wasafiri","RWASHI","0269-0055","Institutional",25,25,4,"USD",363
"Wasafiri","RWASI","1747-1508","Institutional",25,25,4,"EUR",275
"Wasafiri","RWASI","1747-1508","Institutional",25,25,4,"GBP - UK",196
"Wasafiri","RWASI","1747-1508","Institutional",25,25,4,"USD",345
"Water International","RWINHI","0250-8060","Institutional",35,35,6,"EUR",611
"Water International","RWINHI","0250-8060","Institutional",35,35,6,"GBP - UK",381
"Water International","RWINHI","0250-8060","Institutional",35,35,6,"USD",767
"Water International","RWINI","1941-1707","Institutional",35,35,6,"EUR",580
"Water International","RWINI","1941-1707","Institutional",35,35,6,"GBP - UK",362
"Water International","RWINI","1941-1707","Institutional",35,35,6,"USD",729
"Waves in Random and Complex Media","TWRMHI","1745-5030","Institutional",20,20,4,"EUR",637
"Waves in Random and Complex Media","TWRMHI","1745-5030","Institutional",20,20,4,"GBP - UK",481
"Waves in Random and Complex Media","TWRMHI","1745-5030","Institutional",20,20,4,"USD",799
"Waves in Random and Complex Media","TWRMI","1745-5049","Institutional",20,20,4,"EUR",604
"Waves in Random and Complex Media","TWRMI","1745-5049","Institutional",20,20,4,"GBP - UK",457
"Waves in Random and Complex Media","TWRMI","1745-5049","Institutional",20,20,4,"USD",759
"Welding International","TWLDHI","0950-7116","Institutional",24,24,12,"EUR","2,811.00"
"Welding International","TWLDHI","0950-7116","Institutional",24,24,12,"GBP - UK","1,847.00"
"Welding International","TWLDHI","0950-7116","Institutional",24,24,12,"USD","3,529.00"
"Welding International","TWLDI","1754-2138","Institutional",24,24,12,"EUR","2,670.00"
"Welding International","TWLDI","1754-2138","Institutional",24,24,12,"GBP - UK","1,755.00"
"Welding International","TWLDI","1754-2138","Institutional",24,24,12,"USD","3,353.00"
"West European Politics","FWEPHI","0140-2382","Institutional",33,33,6,"EUR",762
"West European Politics","FWEPHI","0140-2382","Institutional",33,33,6,"GBP - UK",584
"West European Politics","FWEPHI","0140-2382","Institutional",33,33,6,"USD",955
"West European Politics","FWEPI","1743-9655","Institutional",33,33,6,"EUR",723
"West European Politics","FWEPI","1743-9655","Institutional",33,33,6,"GBP - UK",555
"West European Politics","FWEPI","1743-9655","Institutional",33,33,6,"USD",908
"Western Journal of Communication & Communication Reports","RWJCFHI","9999-0314","Institutional",7,7,6,"EUR",286
"Western Journal of Communication & Communication Reports","RWJCFHI","9999-0314","Institutional",7,7,6,"GBP - UK",215
"Western Journal of Communication & Communication Reports","RWJCFHI","9999-0314","Institutional",7,7,6,"USD",359
"Western Journal of Communication & Communication Reports","RWJCFI","9999-DMMY","Institutional",7,7,6,"EUR",271
